Sent,Word,Tag
sent: 0,"sent: 316,me,Other",Other
sent: 0,"sent: 316,mt,Other",Other
sent: 0,"sent: 316,boliye,Other",Other
sent: 0,"sent: 316,jiske,Other",Other
sent: 0,"sent: 316,bare,Other",Other
sent: 0,"sent: 316,me,Other",Other
sent: 0,"sent: 316,aap,Other",Other
sent: 0,"sent: 316,detail,Other",Other
sent: 0,"sent: 316,me,Other",Other
sent: 0,"sent: 316,na,Other",Other
sent: 0,"sent: 316,jante,Other",Other
sent: 0,"sent: 316,ho......,Other",Other
sent: 0,"sent: 316,#jha,B-Per",Other
sent: 0,"sent: 316,sahab,I-Per",Other
sent: 0,"sent: 316,#TripleTalaq,Other",Other
sent: 0,,Other
sent: 0,"sent: 317,Anti,Other",Other
sent: 0,"sent: 317,triple,Other",Other
sent: 0,"sent: 317,talaq,Other",Other
sent: 0,"sent: 317,rule,Other",Other
sent: 0,"sent: 317,aa,Other",Other
sent: 0,"sent: 317,""gaya,"",Other",Other
sent: 0,"sent: 317,warna,Other",Other
sent: 0,"sent: 317,JNU,B-Org",Other
sent: 0,"sent: 317,ka,Other",Other
sent: 0,"sent: 317,hostel,Other",Other
sent: 0,"sent: 317,ise,Other",Other
sent: 0,"sent: 317,dene,Other",Other
sent: 0,"sent: 317,wala,Other",Other
sent: 0,"sent: 317,tha,Other",Other
sent: 0,"sent: 317,#TripleTalaq,Other",Other
sent: 0,,Other
sent: 0,"sent: 318,#TTKSawal,Other",Other
sent: 0,"sent: 318,#tripletalaq,Other",Other
sent: 0,"sent: 318,ka,Other",Other
sent: 0,"sent: 318,ek,Other",Other
sent: 0,"sent: 318,process,Other",Other
sent: 0,"sent: 318,hai,Other",Other
sent: 0,"sent: 318,Quran,Other",Other
sent: 0,"sent: 318,k,Other",Other
sent: 0,"sent: 318,hisab,Other",Other
sent: 0,"sent: 318,se,Other",Other
sent: 0,"sent: 318,agar,Other",Other
sent: 0,"sent: 318,kuch,Other",Other
sent: 0,"sent: 318,Maulana,B-Per",Other
sent: 0,"sent: 318,galat,Other",Other
sent: 0,"sent: 318,fatweh,Other",Other
sent: 0,"sent: 318,dey,Other",Other
sent: 0,"sent: 318,rahey,Other",Other
sent: 0,"sent: 318,hai,Other",Other
sent: 0,"sent: 318,tho,Other",Other
sent: 0,"sent: 318,uney,Other",Other
sent: 0,"sent: 318,boycott,Other",Other
sent: 0,"sent: 318,karey,Other",Other
sent: 0,"sent: 318,shariah,Other",Other
sent: 0,"sent: 318,nahi,Other",Other
sent: 0,,Other
sent: 0,"sent: 319,@sardanarohit,B-Per",Other
sent: 0,"sent: 319,kul,Other",Other
sent: 0,"sent: 319,mila,Other",Other
sent: 0,"sent: 319,kr,Other",Other
sent: 0,"sent: 319,baat,Other",Other
sent: 0,"sent: 319,male,Other",Other
sent: 0,"sent: 319,ego,Other",Other
sent: 0,"sent: 319,ki,Other",Other
sent: 0,"sent: 319,hai,Other",Other
sent: 0,"sent: 319,yha..,Other",Other
sent: 0,"sent: 319,dunia,Other",Other
sent: 0,"sent: 319,ko,Other",Other
sent: 0,,Other
sent: 0,"sent: 320,le,Other",Other
sent: 0,"sent: 320,jana,Other",Other
sent: 0,"sent: 320,chahte,Other",Other
sent: 0,"sent: 320,hai,Other",Other
sent: 0,"sent: 320,ye...,Other",Other
sent: 0,"sent: 320,#TripleTalaq,Other",Other
sent: 0,,Other
sent: 0,"sent: 321,I,Other",Other
sent: 0,"sent: 321,am,Other",Other
sent: 0,"sent: 321,definitely,Other",Other
sent: 0,"sent: 321,against,Other",Other
sent: 0,"sent: 321,#TripleTalaq,Other",Other
sent: 0,"sent: 321,Ye,Other",Other
sent: 0,"sent: 321,band,Other",Other
sent: 0,"sent: 321,hona,Other",Other
sent: 0,"sent: 321,hi,Other",Other
sent: 0,"sent: 321,chahiye,Other",Other
sent: 0,"sent: 321,aur,Other",Other
sent: 0,"sent: 321,fir,Other",Other
sent: 0,"sent: 321,Jasodaben,B-Per",Other
sent: 0,"sent: 321,ko,Other",Other
sent: 0,"sent: 321,bhi,Other",Other
sent: 0,"sent: 321,justice,Other",Other
sent: 0,"sent: 321,milni,Other",Other
sent: 0,"sent: 321,chahiye.,Other",Other
sent: 0,,Other
sent: 0,"sent: 322,Ye,Other",Other
sent: 0,"sent: 322,sare,Other",Other
sent: 0,"sent: 322,prblm,Other",Other
sent: 0,"sent: 322,jo,Other",Other
sent: 0,"sent: 322,tumne,Other",Other
sent: 0,"sent: 322,mention,Other",Other
sent: 0,"sent: 322,kiye,Other",Other
sent: 0,"sent: 322,vo,Other",Other
sent: 0,"sent: 322,sab,Other",Other
sent: 0,"sent: 322,bhi,Other",Other
sent: 0,"sent: 322,solve,Other",Other
sent: 0,"sent: 322,hoge...,Other",Other
sent: 0,"sent: 322,Leki,Other",Other
sent: 0,"sent: 322,first,Other",Other
sent: 0,"sent: 322,#TripleTalaq,Other",Other
sent: 0,"sent: 322,and,Other",Other
sent: 0,"sent: 322,#banOnMPL,Other",Other
sent: 0,,Other
sent: 0,"sent: 323,Triple,Other",Other
sent: 0,"sent: 323,talaq,Other",Other
sent: 0,"sent: 323,is,Other",Other
sent: 0,"sent: 323,cheerharan?,Other",Other
sent: 0,"sent: 323,The,Other",Other
sent: 0,"sent: 323,21st,Other",Other
sent: 0,"sent: 323,century,Other",Other
sent: 0,"sent: 323,Mahabharata,Other",Other
sent: 0,"sent: 323,has,Other",Other
sent: 0,"sent: 323,gone,Other",Other
sent: 0,"sent: 323,awry!,Other",Other
sent: 0,"sent: 323,#TripleTalaq,Other",Other
sent: 0,"sent: 323,#sonunigam,B-Per",Other
sent: 0,,Other
sent: 0,"sent: 324,Uttar,B-Loc",Other
sent: 0,"sent: 324,Pradesh,I-Loc",Other
sent: 0,"sent: 324,Chief,B-Per",Other
sent: 0,"sent: 324,Minister,I-Per",Other
sent: 0,"sent: 324,@myogiadityanath,I-Per",Other
sent: 0,"sent: 324,ka,Other",Other
sent: 0,"sent: 324,#TripleTalaq,Other",Other
sent: 0,"sent: 324,par,Other",Other
sent: 0,"sent: 324,shaandaar,Other",Other
sent: 0,"sent: 324,chakka.,Other",Other
sent: 0,"sent: 324,Ye,Other",Other
sent: 0,"sent: 324,khatam,Other",Other
sent: 0,"sent: 324,karo.,Other",Other
sent: 0,"sent: 324,Uniform,Other",Other
sent: 0,"sent: 324,Civil,Other",Other
sent: 0,"sent: 324,Code,Other",Other
sent: 0,"sent: 324,lao.,Other",Other
sent: 0,"sent: 324,Jai,Other",Other
sent: 0,"sent: 324,ho!,Other",Other
sent: 0,,Other
sent: 0,"sent: 325,Mujhe,Other",Other
sent: 0,"sent: 325,lagta,Other",Other
sent: 0,"sent: 325,Hai,Other",Other
sent: 0,"sent: 325,#ModiG,B-Per",Other
sent: 0,"sent: 325,#TripleTalaq,Other",Other
sent: 0,"sent: 325,k,Other",Other
sent: 0,"sent: 325,zarye,Other",Other
sent: 0,"sent: 325,Apne,Other",Other
sent: 0,"sent: 325,gujarat ,B-Loc",Other
sent: 0,"sent: 325,Riot,Other",Other
sent: 0,"sent: 325,jaise,Other",Other
sent: 0,"sent: 325,PAAP,Other",Other
sent: 0,"sent: 325,ko,Other",Other
sent: 0,"sent: 325,Praschit,Other",Other
sent: 0,"sent: 325,karwabe,Other",Other
sent: 0,"sent: 325,k,Other",Other
sent: 0,"sent: 325,liye,Other",Other
sent: 0,"sent: 325,Hindustani,B-Loc",Other
sent: 0,"sent: 325,#Muslim,B-Org",Other
sent: 0,"sent: 325,ko,Other",Other
sent: 0,"sent: 325,Awsar,Other",Other
sent: 0,"sent: 325,De,Other",Other
sent: 0,"sent: 325,Rahe.,Other",Other
sent: 0,,Other
sent: 0,"sent: 326,#TripleTalaq,Other",Other
sent: 0,"sent: 326,ho,Other",Other
sent: 0,"sent: 326,ya,Other",Other
sent: 0,"sent: 326,Divorce,Other",Other
sent: 0,"sent: 326,usshme,Other",Other
sent: 0,"sent: 326,koi,Other",Other
sent: 0,"sent: 326,matvate,Other",Other
sent: 0,"sent: 326,/Rajnetic,Other",Other
sent: 0,"sent: 326,Na,Other",Other
sent: 0,"sent: 326,hona,Other",Other
sent: 0,"sent: 326,chahiye.,Other",Other
sent: 0,"sent: 326,Mahilayo,Other",Other
sent: 0,"sent: 326,ke,Other",Other
sent: 0,"sent: 326,ke,Other",Other
sent: 0,"sent: 326,liye,Other",Other
sent: 0,"sent: 326,sharaph,Other",Other
sent: 0,"sent: 326,ke,Other",Other
sent: 0,"sent: 326,saman,Other",Other
sent: 0,"sent: 326,hi,Other",Other
sent: 0,"sent: 326,hai.,Other",Other
sent: 0,"sent: 326,Triple,Other",Other
sent: 0,"sent: 326,Talaq,Other",Other
sent: 0,"sent: 326,ko,Other",Other
sent: 0,"sent: 326,roke.,Other",Other
sent: 0,,Other
sent: 0,,Other
sent: 0,"sent: 328,Woh,Other",Other
sent: 0,"sent: 328,Aaj,Other",Other
sent: 0,"sent: 328,Kahan,Other",Other
sent: 0,"sent: 328,Mar,Other",Other
sent: 0,"sent: 328,Gaye,Other",Other
sent: 0,"sent: 328,Hain,Other",Other
sent: 0,"sent: 328,Kya,Other",Other
sent: 0,"sent: 328,ye,Other",Other
sent: 0,"sent: 328,Nari,Other",Other
sent: 0,"sent: 328,Nahin,Other",Other
sent: 0,"sent: 328,Hain,Other",Other
sent: 0,"sent: 328,Ya,Other",Other
sent: 0,"sent: 328,Inke,Other",Other
sent: 0,"sent: 328,Muslim,B-Org",Other
sent: 0,"sent: 328,Certification,Other",Other
sent: 0,"sent: 328,Ka,Other",Other
sent: 0,"sent: 328,Intzar,Other",Other
sent: 0,"sent: 328,Ho,Other",Other
sent: 0,"sent: 328,Raha,Other",Other
sent: 0,"sent: 328,Hai,Other",Other
sent: 0,"sent: 328,#StopTrippleTalaq,Other",Other
sent: 0,"sent: 328,#TripleTalaq,Other",Other
sent: 0,,Other
sent: 0,"sent: 329,Jab,Other",Other
sent: 0,"sent: 329,ye,Other",Other
sent: 0,"sent: 329,iski,Other",Other
sent: 0,"sent: 329,""biwi,"",Other",Other
sent: 0,"sent: 329,bahu,Other",Other
sent: 0,"sent: 329,beti,Other",Other
sent: 0,"sent: 329,ke,Other",Other
sent: 0,"sent: 329,sath,Other",Other
sent: 0,"sent: 329,hoga,Other",Other
sent: 0,"sent: 329,tab,Other",Other
sent: 0,"sent: 329,pata,Other",Other
sent: 0,"sent: 329,chalega,Other",Other
sent: 0,"sent: 329,ki,Other",Other
sent: 0,"sent: 329,#TripleTalaq,Other",Other
sent: 0,"sent: 329,kya,Other",Other
sent: 0,"sent: 329,hai.....,Other",Other
sent: 0,,Other
sent: 0,"sent: 330,Bhaiyya,Other",Other
sent: 0,"sent: 330,Gulam,Other",Other
sent: 0,"sent: 330,aapne,Other",Other
sent: 0,"sent: 330,(congress),B-Org",Other
sent: 0,"sent: 330,ne,Other",Other
sent: 0,"sent: 330,70,Other",Other
sent: 0,"sent: 330,saal,Other",Other
sent: 0,"sent: 330,mai,Other",Other
sent: 0,"sent: 330,kyoun,Other",Other
sent: 0,"sent: 330,nahi,Other",Other
sent: 0,"sent: 330,#TripleTalaq,Other",Other
sent: 0,"sent: 330,ka,Other",Other
sent: 0,"sent: 330,hall,Other",Other
sent: 0,"sent: 330,doonda?,Other",Other
sent: 0,"sent: 330,Kya,Other",Other
sent: 0,"sent: 330,muslim,B-Org",Other
sent: 0,"sent: 330,auratei,Other",Other
sent: 0,"sent: 330,entertainment,Other",Other
sent: 0,"sent: 330,ka,Other",Other
sent: 0,"sent: 330,samaagri,Other",Other
sent: 0,"sent: 330,hai?,Other",Other
sent: 0,,Other
sent: 0,"sent: 331,@narendramodi,B-Per",Other
sent: 0,"sent: 331,#TripleTalaq,Other",Other
sent: 0,"sent: 331,ke,Other",Other
sent: 0,"sent: 331,""baad,"",Other",Other
sent: 0,"sent: 331,""sir,"",Other",Other
sent: 0,"sent: 331,ab,Other",Other
sent: 0,"sent: 331,dahej,Other",Other
sent: 0,"sent: 331,ke,Other",Other
sent: 0,"sent: 331,against,Other",Other
sent: 0,"sent: 331,kuch,Other",Other
sent: 0,"sent: 331,kade,Other",Other
sent: 0,"sent: 331,kanoon,Other",Other
sent: 0,"sent: 331,""banaiye,"",Other",Other
sent: 0,"sent: 331,pls,Other",Other
sent: 0,"sent: 331,address,Other",Other
sent: 0,"sent: 331,this,Other",Other
sent: 0,"sent: 331,problem.,Other",Other
sent: 0,,Other
sent: 0,"sent: 332,Chinese,B-Per",Other
sent: 0,"sent: 332,President,I-Per",Other
sent: 0,"sent: 332,Tweets,Other",Other
sent: 0,"sent: 332,in,Other",Other
sent: 0,"sent: 332,Hindi,Other",Other
sent: 0,"sent: 332,:,Other",Other
sent: 0,"sent: 332,Kamino.....,Other",Other
sent: 0,"sent: 332,Tumhara,Other",Other
sent: 0,"sent: 332,#TripleTalaq,Other",Other
sent: 0,"sent: 332,aur,Other",Other
sent: 0,"sent: 332,#RamRahim,B-Per",Other
sent: 0,"sent: 332,ka,Other",Other
sent: 0,"sent: 332,to,Other",Other
sent: 0,"sent: 332,khatam,Other",Other
sent: 0,"sent: 332,ho,Other",Other
sent: 0,"sent: 332,jaye,Other",Other
sent: 0,"sent: 332,tho,Other",Other
sent: 0,"sent: 332,meri,Other",Other
sent: 0,"sent: 332,dhamki,Other",Other
sent: 0,"sent: 332,par,Other",Other
sent: 0,"sent: 332,bhi,Other",Other
sent: 0,"sent: 332,focus,Other",Other
sent: 0,"sent: 332,Karna,Other",Other
sent: 0,,Other
sent: 0,"sent: 333,Aap,Other",Other
sent: 0,"sent: 333,ek,Other",Other
sent: 0,"sent: 333,baat,Other",Other
sent: 0,"sent: 333,bhul,Other",Other
sent: 0,"sent: 333,gye,Other",Other
sent: 0,"sent: 333,@LambaAlka,B-Per",Other
sent: 0,"sent: 333,ji,I-Per",Other
sent: 0,"sent: 333,#TripleTalaq,Other",Other
sent: 0,"sent: 333,decision,Other",Other
sent: 0,"sent: 333,k,Other",Other
sent: 0,"sent: 333,baad,Other",Other
sent: 0,"sent: 333,ink,Other",Other
sent: 0,"sent: 333,guru,B-Per",Other
sent: 0,"sent: 333,@narendramodi,I-Per",Other
sent: 0,"sent: 333,ji,I-Per",Other
sent: 0,"sent: 333,ne,Other",Other
sent: 0,"sent: 333,bhi,Other",Other
sent: 0,"sent: 333,istifa,Other",Other
sent: 0,"sent: 333,nahi,Other",Other
sent: 0,"sent: 333,diya.,Other",Other
sent: 0,,Other
sent: 0,"sent: 334,Har,Other",Other
sent: 0,"sent: 334,ak,Other",Other
sent: 0,"sent: 334,cheez,Other",Other
sent: 0,"sent: 334,ke,Other",Other
sent: 0,"sent: 334,liye,Other",Other
sent: 0,"sent: 334,#BJP,B-Org",Other
sent: 0,"sent: 334,Ko,Other",Other
sent: 0,"sent: 334,jimedar,Other",Other
sent: 0,"sent: 334,bara,Other",Other
sent: 0,"sent: 334,I,Other",Other
sent: 0,"sent: 334,Vali,Other",Other
sent: 0,"sent: 334,#Congress,B-Org",Other
sent: 0,"sent: 334,#TripleTalaq,Other",Other
sent: 0,"sent: 334,ban,Other",Other
sent: 0,"sent: 334,ne,Other",Other
sent: 0,"sent: 334,Q,Other",Other
sent: 0,"sent: 334,#BJP,B-Org",Other
sent: 0,"sent: 334,ko,Other",Other
sent: 0,"sent: 334,credit,Other",Other
sent: 0,"sent: 334,nhi,Other",Other
sent: 0,"sent: 334,Dena,Other",Other
sent: 0,"sent: 334,chahati??,Other",Other
sent: 0,"sent: 334,#MullonKidalali,Other",Other
sent: 0,,Other
sent: 0,"sent: 335,Muslim,B-Org",Other
sent: 0,"sent: 335,behnon,Other",Other
sent: 0,"sent: 335,ko,Other",Other
sent: 0,"sent: 335,justice,Other",Other
sent: 0,"sent: 335,Milne,Other",Other
sent: 0,"sent: 335,par,Other",Other
sent: 0,"sent: 335,Khush,Other",Other
sent: 0,"sent: 335,ho,Other",Other
sent: 0,"sent: 335,rahe,Other",Other
sent: 0,"sent: 335,the,Other",Other
sent: 0,"sent: 335,""Bhakts,"",Other",Other
sent: 0,"sent: 335,Hindu,B-Org",Other
sent: 0,"sent: 335,Behen,Other",Other
sent: 0,"sent: 335,ko,Other",Other
sent: 0,"sent: 335,justice,Other",Other
sent: 0,"sent: 335,mila,Other",Other
sent: 0,"sent: 335,toh,Other",Other
sent: 0,"sent: 335,AAG,Other",Other
sent: 0,"sent: 335,laga,Other",Other
sent: 0,"sent: 335,diye.,Other",Other
sent: 0,"sent: 335,#HaryanaBurning,Other",Other
sent: 0,"sent: 335,#TripleTalaq,Other",Other
sent: 0,,Other
sent: 0,"sent: 336,@anjanaomkashyap,B-Per",Other
sent: 0,"sent: 336,mam,I-Per",Other
sent: 0,"sent: 336,ab,Other",Other
sent: 0,"sent: 336,to,Other",Other
sent: 0,"sent: 336,ap,Other",Other
sent: 0,"sent: 336,ki,Other",Other
sent: 0,"sent: 336,behano,Other",Other
sent: 0,"sent: 336,ka,Other",Other
sent: 0,"sent: 336,RAPE,Other",Other
sent: 0,"sent: 336,ho,Other",Other
sent: 0,"sent: 336,rha,Other",Other
sent: 0,"sent: 336,hai,Other",Other
sent: 0,"sent: 336,inko,Other",Other
sent: 0,"sent: 336,in,Other",Other
sent: 0,"sent: 336,BABA,Other",Other
sent: 0,"sent: 336,se,Other",Other
sent: 0,"sent: 336,kab,Other",Other
sent: 0,"sent: 336,azadi,Other",Other
sent: 0,"sent: 336,dila,Other",Other
sent: 0,"sent: 336,rahi,Other",Other
sent: 0,"sent: 336,hai,Other",Other
sent: 0,"sent: 336,#tripletalaq,Other",Other
sent: 0,"sent: 336,galla,Other",Other
sent: 0,"sent: 336,fad,Other",Other
sent: 0,"sent: 336,ke,Other",Other
sent: 0,"sent: 336,chlla,Other",Other
sent: 0,"sent: 336,rahi,Other",Other
sent: 0,"sent: 336,thi,Other",Other
sent: 0,,Other
sent: 0,"sent: 337,#TripleTalaq,Other",Other
sent: 0,,Other
sent: 0,"sent: 338,20cr,Other",Other
sent: 0,"sent: 338,Muslim,B-Org",Other
sent: 0,"sent: 338,bade,Other",Other
sent: 0,"sent: 338,aasani,Other",Other
sent: 0,"sent: 338,se,Other",Other
sent: 0,"sent: 338,#TripleTalaq,Other",Other
sent: 0,"sent: 338,pe,Other",Other
sent: 0,"sent: 338,Faisal,Other",Other
sent: 0,"sent: 338,sunlte,Other",Other
sent: 0,"sent: 338,hai,Other",Other
sent: 0,"sent: 338,or,Other",Other
sent: 0,"sent: 338,ek,Other",Other
sent: 0,"sent: 338,Rapist,Other",Other
sent: 0,"sent: 338,#RamRahimSingh,B-Per",Other
sent: 0,"sent: 338,ke,Other",Other
sent: 0,"sent: 338,faisle,Other",Other
sent: 0,"sent: 338,pe,Other",Other
sent: 0,"sent: 338,andh,Other",Other
sent: 0,"sent: 338,bhak,Other",Other
sent: 0,"sent: 338,desk,Other",Other
sent: 0,"sent: 338,ko,Other",Other
sent: 0,"sent: 338,jala,Other",Other
sent: 0,"sent: 338,rhe,Other",Other
sent: 0,"sent: 338,h,Other",Other
sent: 0,"sent: 338,wah,Other",Other
sent: 0,"sent: 338,wah,Other",Other
sent: 0,,Other
sent: 0,"sent: 339,Aisa,Other",Other
sent: 0,"sent: 339,nai,Other",Other
sent: 0,"sent: 339,but,Other",Other
sent: 0,"sent: 339,yeh,Other",Other
sent: 0,"sent: 339,jo,Other",Other
sent: 0,"sent: 339,Fatwa,Other",Other
sent: 0,"sent: 339,bolte,Other",Other
sent: 0,"sent: 339,""hai,"",Other",Other
sent: 0,"sent: 339,#TripleTalaq,Other",Other
sent: 0,"sent: 339,ke,Other",Other
sent: 0,"sent: 339,against,Other",Other
sent: 0,"sent: 339,hai,Other",Other
sent: 0,"sent: 339,jo,Other",Other
sent: 0,"sent: 339,hypocrites,Other",Other
sent: 0,"sent: 339,hai,Other",Other
sent: 0,"sent: 339,terrorist,Other",Other
sent: 0,"sent: 339,hai,Other",Other
sent: 0,"sent: 339,unke,Other",Other
sent: 0,"sent: 339,virodhi,Other",Other
sent: 0,"sent: 339,hai,Other",Other
sent: 0,"sent: 339,hum,Other",Other
sent: 0,,Other
sent: 0,"sent: 340,Ye,Other",Other
sent: 0,"sent: 340,to,Other",Other
sent: 0,"sent: 340,bata,Other",Other
sent: 0,"sent: 340,de,Other",Other
sent: 0,"sent: 340,kis,Other",Other
sent: 0,"sent: 340,law,Other",Other
sent: 0,"sent: 340,k,Other",Other
sent: 0,"sent: 340,hisab,Other",Other
sent: 0,"sent: 340,se,Other",Other
sent: 0,"sent: 340,yashodaben,B-Per",Other
sent: 0,"sent: 340,ko,Other",Other
sent: 0,"sent: 340,akela,Other",Other
sent: 0,"sent: 340,chor,Other",Other
sent: 0,"sent: 340,dia,Other",Other
sent: 0,"sent: 340,tha,Other",Other
sent: 0,"sent: 340,unke,Other",Other
sent: 0,"sent: 340,pati,Other",Other
sent: 0,"sent: 340,ne?,Other",Other
sent: 0,"sent: 340,#tripletalaq,Other",Other
sent: 0,"sent: 340,ya,Other",Other
sent: 0,"sent: 340,#divorce,Other",Other
sent: 0,"sent: 340,?,Other",Other
sent: 0,"sent: 340,jawab,Other",Other
sent: 0,"sent: 340,zarur,Other",Other
sent: 0,"sent: 340,diyo,Other",Other
sent: 0,"sent: 340,0,Other",Other
sent: 0,,Other
sent: 0,"sent: 341,Besharmi,Other",Other
sent: 0,"sent: 341,ki,Other",Other
sent: 0,"sent: 341,hadd,Other",Other
sent: 0,"sent: 341,hoti,Other",Other
sent: 0,"sent: 341,hai!!,Other",Other
sent: 0,"sent: 341,Mahilaon,Other",Other
sent: 0,"sent: 341,ke,Other",Other
sent: 0,"sent: 341,naam,Other",Other
sent: 0,"sent: 341,pe,Other",Other
sent: 0,"sent: 341,dukaan,Other",Other
sent: 0,"sent: 341,chalane,Other",Other
sent: 0,"sent: 341,wale,Other",Other
sent: 0,"sent: 341,abhi,Other",Other
sent: 0,"sent: 341,#tripletalaq,Other",Other
sent: 0,"sent: 341,ko,Other",Other
sent: 0,"sent: 341,support,Other",Other
sent: 0,"sent: 341,kar,Other",Other
sent: 0,"sent: 341,rahe,Other",Other
sent: 0,"sent: 341,hain.,Other",Other
sent: 0,"sent: 341,Sharia,Other",Other
sent: 0,"sent: 341,bhi,Other",Other
sent: 0,"sent: 341,koi,Other",Other
sent: 0,"sent: 341,cheez,Other",Other
sent: 0,"sent: 341,h,Other",Other
sent: 0,"sent: 341,by,Other",Other
sent: 0,"sent: 341,God!,Other",Other
sent: 0,,Other
sent: 0,"sent: 342,#TripleTalaq,Other",Other
sent: 0,"sent: 342,is,Other",Other
sent: 0,"sent: 342,way,Other",Other
sent: 0,"sent: 342,to,Other",Other
sent: 0,"sent: 342,simple.,Other",Other
sent: 0,"sent: 342,Needs,Other",Other
sent: 0,"sent: 342,to,Other",Other
sent: 0,"sent: 342,be,Other",Other
sent: 0,"sent: 342,replaced,Other",Other
sent: 0,"sent: 342,with,Other",Other
sent: 0,"sent: 342,something,Other",Other
sent: 0,"sent: 342,like,Other",Other
sent: 0,"sent: 342,Khadak,B-Per",Other
sent: 0,"sent: 342,Singh,I-Per",Other
sent: 0,"sent: 342,ke,Other",Other
sent: 0,"sent: 342,khadakane,Other",Other
sent: 0,"sent: 342,se,Other",Other
sent: 0,"sent: 342,khadakati,Other",Other
sent: 0,"sent: 342,hain,Other",Other
sent: 0,"sent: 342,khidkiyan!!!',Other",Other
sent: 0,,Other
sent: 0,"sent: 343,#TripleTalaq,Other",Other
sent: 0,"sent: 343,Muslim,B-Org",Other
sent: 0,"sent: 343,samaj,Other",Other
sent: 0,"sent: 343,khaskar,Other",Other
sent: 0,"sent: 343,mahilao,Other",Other
sent: 0,"sent: 343,mei,Other",Other
sent: 0,"sent: 343,Shiksha,Other",Other
sent: 0,"sent: 343,ki,Other",Other
sent: 0,"sent: 343,kami,Other",Other
sent: 0,"sent: 343,hai,Other",Other
sent: 0,"sent: 343,aur,Other",Other
sent: 0,"sent: 343,inki,Other",Other
sent: 0,"sent: 343,basic,Other",Other
sent: 0,"sent: 343,shiksha,Other",Other
sent: 0,"sent: 343,aaj,Other",Other
sent: 0,"sent: 343,k,Other",Other
sent: 0,"sent: 343,samaj,Other",Other
sent: 0,"sent: 343,se,Other",Other
sent: 0,"sent: 343,na,Other",Other
sent: 0,"sent: 343,hokar,Other",Other
sent: 0,"sent: 343,khalifa,Other",Other
sent: 0,"sent: 343,wali,Other",Other
sent: 0,"sent: 343,hai.,Other",Other
sent: 0,"sent: 343,First,Other",Other
sent: 0,"sent: 343,edu,Other",Other
sent: 0,,Other
sent: 0,"sent: 344,#TripleTalaq,Other",Other
sent: 0,"sent: 344,""Amir,"",B-Per",Other
sent: 0,"sent: 344,""sharukh,"",B-Per",Other
sent: 0,"sent: 344,Salman,B-Per",Other
sent: 0,"sent: 344,aap,Other",Other
sent: 0,"sent: 344,triple,Other",Other
sent: 0,"sent: 344,talaq,Other",Other
sent: 0,"sent: 344,ke,Other",Other
sent: 0,"sent: 344,against,Other",Other
sent: 0,"sent: 344,Muslim,B-Org",Other
sent: 0,"sent: 344,women,Other",Other
sent: 0,"sent: 344,ka,Other",Other
sent: 0,"sent: 344,sath,Other",Other
sent: 0,"sent: 344,Kyu,Other",Other
sent: 0,"sent: 344,nhee,Other",Other
sent: 0,"sent: 344,dete.,Other",Other
sent: 0,"sent: 344,Kya,Other",Other
sent: 0,"sent: 344,Ye,Other",Other
sent: 0,"sent: 344,apki,Other",Other
sent: 0,"sent: 344,duty,Other",Other
sent: 0,"sent: 344,nhee,Other",Other
sent: 0,"sent: 344,hai.,Other",Other
sent: 0,,Other
sent: 0,"sent: 345,#TripleTalaq,Other",Other
sent: 0,"sent: 345,talaq,Other",Other
sent: 0,"sent: 345,ek,Other",Other
sent: 0,"sent: 345,behtrin,Other",Other
sent: 0,"sent: 345,Rasta,Other",Other
sent: 0,"sent: 345,Hai,Other",Other
sent: 0,"sent: 345,jisse,Other",Other
sent: 0,"sent: 345,life,Other",Other
sent: 0,"sent: 345,kharab,Other",Other
sent: 0,"sent: 345,hone,Other",Other
sent: 0,"sent: 345,se,Other",Other
sent: 0,"sent: 345,Bach,Other",Other
sent: 0,"sent: 345,jati,Other",Other
sent: 0,"sent: 345,0,Other",Other
sent: 0,"sent: 345,Bahot,Other",Other
sent: 0,"sent: 345,sare,Other",Other
sent: 0,"sent: 345,log,Other",Other
sent: 0,"sent: 345,wife,Other",Other
sent: 0,"sent: 345,se,Other",Other
sent: 0,"sent: 345,tang,Other",Other
sent: 0,"sent: 345,aakr,Other",Other
sent: 0,"sent: 345,khod,Other",Other
sent: 0,"sent: 345,marjate,Other",Other
sent: 0,"sent: 345,ya,Other",Other
sent: 0,"sent: 345,wife,Other",Other
sent: 0,"sent: 345,mardete,Other",Other
sent: 0,,Other
sent: 0,"sent: 346,#TripleTalaq,Other",Other
sent: 0,"sent: 346,ko,Other",Other
sent: 0,"sent: 346,media,Other",Other
sent: 0,"sent: 346,galat,Other",Other
sent: 0,"sent: 346,tarah,Other",Other
sent: 0,"sent: 346,se,Other",Other
sent: 0,"sent: 346,pesh,Other",Other
sent: 0,"sent: 346,kar,Other",Other
sent: 0,"sent: 346,raha,Other",Other
sent: 0,"sent: 346,hy,Other",Other
sent: 0,"sent: 346,take,Other",Other
sent: 0,"sent: 346,muslim,B-Org",Other
sent: 0,"sent: 346,khud,Other",Other
sent: 0,"sent: 346,isko,Other",Other
sent: 0,"sent: 346,ban,Other",Other
sent: 0,"sent: 346,karane,Other",Other
sent: 0,"sent: 346,par,Other",Other
sent: 0,"sent: 346,raazi,Other",Other
sent: 0,"sent: 346,ho,Other",Other
sent: 0,"sent: 346,jae,Other",Other
